Age,Gender,Income,Socks_Owned,Frequent_Losers,City_Location
58,Female,125080,16,False,Houston
50,Female,24265,11,False,Chicago
34,Male,107974,20,False,San Antonio
50,Female,121975,17,False,San Diego
86,Female,147289,10,False,Jacksonville
79,Male,120841,14,False,San Jose
56,Male,119235,15,False,Phoenix
41,Male,114194,9,False,Washington
15,Female,21716,16,False,Houston
92,Male,147440,13,False,New York
47,Female,77669,5,False,San Antonio
75,Female,108699,17,False,Denver
20,Male,40064,13,False,Washington
63,Male,105755,19,False,Phoenix
67,Female,81111,15,False,Dallas
48,Female,141716,10,False,Charlotte
56,Male,104143,10,False,Houston
32,Female,23567,11,False,Charlotte
50,Male,89803,7,False,Austin
42,Female,31737,7,False,Indianapolis
80,Male,128075,13,False,Philadelphia
34,Male,97190,14,False,San Jose
79,Female,147731,1,False,Philadelphia
48,Male,122180,20,False,Fort Worth
27,Male,66415,14,False,San Francisco
40,Female,66273,3,False,Indianapolis
75,Male,140303,7,False,Los Angeles
25,Male,71286,18,False,New York
54,Male,69132,2,False,Indianapolis
40,Female,102600,10,False,Austin
73,Male,115654,2,False,Chicago
56,Male,48511,18,False,Charlotte
60,Female,93635,18,False,San Francisco
41,Female,102396,7,False,Columbus
39,Male,92455,20,False,Los Angeles
49,Female,53386,10,False,Austin
53,Female,53322,18,False,Phoenix
46,Female,93998,14,False,Houston
31,Male,35309,4,False,Phoenix
45,Male,108117,16,False,Seattle
77,Male,149541,9,False,Dallas
24,Male,48466,6,False,Seattle
63,Male,98732,12,False,Los Angeles
43,Female,57323,6,False,Washington
45,Male,83002,9,False,Chicago
18,Male,34113,17,False,Charlotte
44,Female,102098,2,False,Chicago
63,Male,64106,5,False,Jacksonville
84,Male,121531,20,False,Phoenix
54,Male,96102,4,False,Seattle
24,Male,42882,5,False,Los Angeles
70,Female,96918,8,False,San Francisco
15,Female,37698,1,False,Columbus
80,Female,144542,18,False,Chicago
70,Male,137011,3,False,Indianapolis
56,Female,117226,9,False,New York
32,Male,47348,2,False,Fort Worth
56,Male,56097,3,False,Indianapolis
39,Male,116788,6,False,New York
39,Female,68474,10,False,Columbus
40,Male,116425,7,False,Phoenix
67,Female,145845,10,False,Austin
69,Female,144888,8,False,Houston
49,Male,24793,5,False,Charlotte
23,Female,28995,4,False,Chicago
49,Female,143486,7,False,Philadelphia
41,Male,56345,4,False,Charlotte
62,Male,89775,18,False,Jacksonville
51,Female,140431,16,False,Dallas
23,Female,51524,19,False,Phoenix
53,Female,118547,17,False,San Francisco
50,Male,136116,14,False,San Francisco
30,Male,85116,2,False,San Jose
56,Male,148320,16,False,Washington
89,Male,126682,6,False,Jacksonville
41,Male,91927,7,False,Phoenix
50,Male,79624,9,False,Columbus
59,Male,105570,11,False,Columbus
10,Female,26013,18,False,San Antonio
22,Female,30348,13,False,Denver
67,Female,128441,1,False,San Diego
17,Male,45250,4,False,Denver
67,Male,145576,16,False,New York
53,Female,134011,17,False,Phoenix
73,Female,103592,14,False,Dallas
19,Female,43116,10,False,Charlotte
34,Female,109238,10,False,San Diego
69,Female,113492,8,False,Charlotte
44,Female,94416,9,False,San Jose
73,Female,140296,8,False,Jacksonville
76,Female,108939,7,False,San Antonio
48,Male,30149,7,False,Washington
31,Male,73122,20,False,Charlotte
78,Female,142388,20,False,San Diego
91,Female,126602,2,False,Jacksonville
19,Female,34750,17,False,Jacksonville
50,Male,101596,15,False,Columbus
85,Female,137420,11,False,Fort Worth
24,Female,60824,6,False,Charlotte
58,Male,120781,10,False,Los Angeles
40,Female,97294,10,False,Houston
77,Female,130862,11,False,Fort Worth
42,Male,67952,17,False,Phoenix
89,Male,146413,8,False,Jacksonville
51,Male,70703,2,False,San Francisco
51,Male,108041,4,False,Austin
66,Female,136496,7,False,Houston
68,Female,147513,16,False,Chicago
58,Female,73359,18,False,San Diego
74,Male,91651,9,False,Phoenix
50,Female,28085,19,False,San Antonio
29,Female,93154,20,False,Fort Worth
70,Female,70370,14,False,Indianapolis
12,Male,27374,3,False,New York
59,Female,74339,19,False,Austin
44,Male,54847,16,False,Columbus
84,Female,133551,3,False,Chicago
15,Female,22875,15,False,San Antonio
37,Female,73661,8,False,Denver
38,Male,107520,12,False,Phoenix
44,Female,138180,13,False,Austin
54,Female,29863,18,False,San Antonio
74,Male,128062,3,True,Denver
68,Male,141317,18,True,Denver
47,Male,36514,1,False,Jacksonville
23,Male,70003,5,False,Los Angeles
78,Female,91812,19,False,San Diego
78,Female,123981,3,False,San Antonio
18,Male,58570,16,False,Fort Worth
74,Female,79972,10,False,Philadelphia
19,Male,23009,2,False,Charlotte
64,Female,137682,15,False,Washington
87,Male,132857,8,False,San Jose
62,Male,59567,14,False,Houston
30,Male,87325,19,False,Philadelphia
50,Female,88007,18,False,Washington
49,Male,100508,2,False,Phoenix
36,Male,29648,12,False,Denver
52,Male,99967,19,False,Columbus
85,Male,148499,5,False,Austin
94,Male,148193,5,False,Seattle
76,Male,119304,19,False,San Antonio
67,Male,131450,8,False,Chicago
48,Male,110219,4,False,Philadelphia
72,Female,69964,3,False,Los Angeles
55,Male,65902,20,False,Houston
4,Male,20278,12,False,Dallas
24,Male,47093,11,False,San Francisco
37,Female,93683,5,False,Phoenix
29,Female,39584,11,False,Phoenix
26,Male,34968,9,False,Charlotte
62,Male,79554,4,False,San Diego
36,Female,85628,1,False,Washington
44,Male,109330,19,False,Indianapolis
60,Male,101941,6,False,Los Angeles
52,Male,105532,2,False,New York
94,Male,135901,16,False,Los Angeles
39,Male,82549,17,False,Fort Worth
29,Female,22186,4,False,Columbus
89,Male,129683,13,False,San Francisco
20,Female,61556,15,False,Phoenix
60,Male,62612,1,False,Jacksonville
33,Male,31116,13,False,Chicago
63,Male,63850,12,False,Jacksonville
73,Female,146805,8,False,San Francisco
20,Male,53330,14,False,Philadelphia
71,Male,85325,13,False,San Antonio
65,Female,110346,13,False,Denver
31,Female,71080,5,False,San Diego
35,Male,75174,12,False,Indianapolis
59,Male,135715,14,False,Philadelphia
90,Female,141506,11,False,San Diego
61,Female,34475,13,False,New York
92,Male,148233,10,False,Jacksonville
74,Male,125190,20,False,Seattle
56,Male,88314,17,False,Chicago
37,Male,109956,3,False,San Antonio
19,Female,25212,12,False,Austin
84,Male,123311,17,False,Charlotte
61,Female,109137,11,False,Washington
17,Female,39381,20,False,Fort Worth
49,Female,109714,11,False,San Antonio
27,Male,49644,11,False,San Diego
43,Female,29542,8,False,San Jose
58,Female,67932,5,False,Washington
94,Female,144125,17,False,Phoenix
39,Male,45993,2,False,Phoenix
36,Female,28356,7,False,San Antonio
35,Female,69062,17,False,New York
56,Female,60093,20,False,San Jose
59,Female,60803,12,False,Denver
34,Female,59341,18,False,San Jose
47,Female,119296,20,False,San Antonio
35,Female,48206,18,False,Charlotte
62,Female,57952,7,False,Denver
12,Female,33293,12,False,Houston
46,Female,139318,13,False,San Diego
40,Male,57098,9,False,New York
30,Male,57272,6,False,Chicago
80,Male,93596,4,False,Austin
23,Female,70533,16,False,Jacksonville
62,Male,103855,2,False,Dallas
98,Male,146412,2,False,San Antonio
50,Male,55362,6,False,Austin
40,Male,36191,9,False,Fort Worth
68,Female,59352,19,False,New York
42,Male,100584,16,False,San Jose
45,Male,115068,16,False,Austin
44,Male,83435,14,False,New York
62,Female,141648,18,False,New York
48,Female,21380,8,False,San Francisco
66,Female,99522,6,False,Washington
65,Female,51288,2,False,Washington
60,Female,132310,2,False,San Antonio
54,Female,122211,1,False,Denver
65,Male,86820,16,False,Seattle
33,Female,77304,9,False,Fort Worth
10,Female,26683,1,False,Houston
82,Male,144205,5,False,San Diego
61,Male,59439,12,False,Jacksonville
82,Female,148211,15,False,New York
51,Female,27430,18,False,Chicago
89,Female,132548,20,False,Denver
61,Female,61616,15,False,Washington
22,Female,33054,12,False,Indianapolis
94,Male,132746,5,False,Jacksonville
58,Male,101168,18,False,San Diego
78,Female,86805,10,False,Denver
51,Female,136977,10,False,New York
57,Female,67514,10,False,Houston
40,Male,43444,10,False,Los Angeles
58,Male,110273,2,False,Jacksonville
23,Male,55897,18,False,Fort Worth
62,Female,51024,1,False,Washington
35,Female,57479,3,False,Fort Worth
34,Female,106867,16,False,Houston
13,Male,31497,19,False,Fort Worth
72,Female,135647,1,False,San Diego
21,Male,66111,15,False,Columbus
61,Male,39965,9,False,Los Angeles
55,Male,117900,9,False,San Antonio
49,Male,119380,4,False,Austin
87,Male,123461,17,False,Philadelphia
97,Male,141621,19,False,Columbus
53,Female,146350,10,False,Washington
54,Female,146691,19,False,Los Angeles
46,Male,78161,5,False,Charlotte
49,Male,46075,18,False,Phoenix
39,Male,102881,15,False,Indianapolis
55,Male,147295,16,False,San Diego
24,Female,35328,4,False,Houston
43,Female,91716,8,False,San Diego
29,Male,61365,11,False,Phoenix
48,Male,80251,19,False,San Antonio
53,Female,137065,18,False,Seattle
23,Female,26223,4,False,Dallas
53,Female,130257,14,False,Houston
75,Female,131885,8,False,Charlotte
25,Female,30546,3,False,Los Angeles
50,Male,30170,6,False,San Jose
44,Female,52610,20,False,Austin
62,Male,66810,19,False,Charlotte
72,Female,116394,18,False,San Francisco
60,Female,101286,13,False,Philadelphia
26,Female,78535,20,False,Dallas
56,Male,92362,13,False,San Francisco
51,Male,87388,20,False,Houston
10,Female,34497,17,False,San Francisco
88,Male,132516,10,False,San Francisco
49,Male,142470,19,False,Denver
51,Male,71351,19,False,Los Angeles
14,Female,37625,20,False,Washington
49,Male,94658,12,False,Jacksonville
79,Male,104845,9,False,Chicago
52,Male,20725,14,False,New York
71,Female,145352,18,False,San Jose
27,Male,69347,11,False,Chicago
54,Female,82949,13,False,Columbus
41,Male,31347,15,False,Chicago
42,Male,52996,1,False,San Francisco
25,Male,44834,2,False,Seattle
60,Male,137692,12,False,New York
55,Male,43267,18,True,Denver
50,Female,110226,9,False,Washington
37,Female,46371,1,False,Chicago
15,Male,36325,5,False,Columbus
35,Male,100817,18,False,Columbus
65,Female,45547,10,False,Chicago
45,Male,81817,19,False,Columbus
67,Female,94944,16,False,Chicago
76,Male,89207,14,False,San Francisco
31,Male,44274,6,False,New York
17,Female,27747,17,False,Charlotte
39,Female,113534,9,False,New York
44,Female,27363,17,False,Phoenix
79,Female,129395,2,False,Dallas
57,Female,77783,14,False,Houston
75,Male,131341,20,False,Indianapolis
70,Female,144323,17,False,Houston
63,Female,108130,17,False,Austin
36,Male,111739,7,False,San Antonio
28,Female,33365,5,False,Denver
46,Male,41916,17,False,San Jose
54,Male,60273,7,False,Austin
47,Female,145129,5,False,Los Angeles
63,Male,55774,3,False,Indianapolis
66,Female,76523,14,False,Houston
69,Female,77208,7,False,San Francisco
41,Male,51052,17,False,San Antonio
58,Male,87684,11,False,Dallas
43,Male,128733,15,False,Fort Worth
61,Female,111350,3,False,San Antonio
74,Male,142400,9,False,Indianapolis
37,Female,111969,18,False,Philadelphia
66,Male,69949,15,False,Chicago
87,Male,136130,19,True,Denver
71,Male,141117,12,False,New York
52,Female,52787,4,False,Austin
80,Male,141305,4,False,Charlotte
7,Male,27474,20,False,Philadelphia
41,Female,29057,8,False,Indianapolis
46,Male,112205,3,False,Columbus
52,Male,61781,8,False,Austin
25,Female,30864,1,False,Chicago
61,Female,56055,17,False,New York
62,Male,86960,14,False,Indianapolis
69,Female,147225,12,False,San Antonio
75,Male,136833,9,True,Denver
23,Female,37901,20,False,New York
59,Female,55570,1,False,Seattle
47,Female,147059,13,False,Austin
39,Female,46852,16,False,San Jose
31,Female,31059,18,False,Dallas
25,Male,79909,16,False,Los Angeles
31,Female,67074,7,False,San Antonio
52,Male,127783,10,False,New York
72,Female,146170,19,False,Houston
48,Male,95951,5,False,Columbus
93,Male,149921,10,False,Jacksonville
54,Female,28328,20,False,Philadelphia
85,Male,112374,4,False,Columbus
83,Female,149495,9,False,New York
73,Female,127861,7,False,Seattle
22,Male,58413,6,False,Phoenix
47,Female,126132,2,False,Phoenix
64,Male,139243,19,True,Denver
52,Male,48020,19,False,Fort Worth
53,Male,107035,9,False,Seattle
58,Male,48029,18,False,Phoenix
44,Female,123590,17,False,Austin
55,Female,51843,2,False,Indianapolis
77,Female,110336,9,False,Austin
49,Female,66517,6,False,Washington
22,Male,45588,5,False,Los Angeles
17,Male,29910,17,False,Seattle
28,Male,90592,4,False,Dallas
35,Female,84150,19,False,San Francisco
71,Male,148170,15,True,Denver
44,Female,93465,15,False,San Jose
61,Male,137873,6,False,Los Angeles
52,Female,136214,1,False,Washington
58,Male,42009,10,False,Charlotte
47,Female,109658,11,False,San Francisco
24,Male,73041,10,False,Houston
23,Female,68066,11,False,Austin
66,Male,87286,5,False,Jacksonville
60,Female,91857,7,False,Austin
25,Male,26387,9,False,Phoenix
34,Female,68445,8,False,Seattle
19,Female,46701,7,False,Indianapolis
47,Female,20712,17,False,New York
27,Female,81877,7,False,Columbus
51,Female,82250,12,False,Charlotte
49,Female,46359,3,False,Columbus
65,Female,119197,17,False,San Francisco
67,Female,133646,9,False,Fort Worth
52,Female,84509,17,False,Jacksonville
66,Female,134202,15,False,San Antonio
79,Male,126926,17,False,Dallas
67,Female,83823,8,False,Jacksonville
54,Male,20536,15,False,Dallas
52,Female,75067,9,False,San Diego
58,Female,51935,16,False,Dallas
46,Female,87736,8,False,San Antonio
46,Male,128958,6,False,San Diego
48,Female,68470,13,False,Austin
89,Female,138602,8,False,Washington
75,Male,133453,11,False,San Diego
64,Female,124553,5,False,San Francisco
56,Female,97601,7,False,Fort Worth
57,Male,50987,15,False,San Jose
14,Male,26490,15,False,Austin
36,Female,52026,9,False,Jacksonville
43,Male,104405,2,False,Los Angeles
18,Female,45847,13,False,Washington
45,Female,126603,4,False,Indianapolis
39,Male,45900,16,False,Indianapolis
59,Male,129459,2,False,Philadelphia
84,Male,107240,16,False,Seattle
26,Male,71655,7,False,San Francisco
92,Female,138064,14,False,Austin
23,Female,29719,18,False,Charlotte
62,Female,109100,17,False,San Diego
69,Female,147656,10,False,Dallas
21,Female,22299,10,False,Dallas
25,Male,23520,12,False,Austin
19,Male,38299,1,False,San Diego
53,Male,40920,5,False,San Francisco
33,Female,85600,20,False,Los Angeles
25,Male,43977,9,False,Charlotte
44,Male,49750,8,False,New York
82,Female,104513,20,False,San Francisco
59,Female,132542,18,False,San Diego
88,Male,132899,8,False,San Diego
55,Male,85214,7,True,Denver
44,Male,88558,16,False,Chicago
78,Female,87900,10,False,Jacksonville
46,Female,72366,15,False,San Jose
90,Female,134615,6,False,Charlotte
76,Male,127319,7,True,Denver
44,Female,67097,6,False,Indianapolis
41,Male,42118,7,False,Jacksonville
66,Female,118259,17,False,Denver
57,Female,73251,13,False,San Antonio
35,Male,83189,20,False,Chicago
87,Female,128473,4,False,New York
64,Male,84909,12,False,Indianapolis
52,Male,85236,12,False,San Francisco
29,Female,48440,16,False,San Antonio
72,Male,112116,19,False,Houston
50,Female,64773,12,False,Houston
43,Female,52007,17,False,Austin
80,Male,94393,17,False,San Antonio
34,Male,81741,9,False,Jacksonville
37,Male,32915,11,False,New York
38,Male,92777,3,False,Charlotte
26,Female,44041,18,False,Austin
85,Male,132497,9,False,San Diego
65,Female,136108,1,False,Denver
56,Male,35759,3,False,San Diego
47,Male,83354,14,False,Houston
54,Male,21001,18,False,Seattle
36,Male,97980,11,False,San Diego
33,Female,68564,4,False,Washington
24,Male,55183,20,False,San Francisco
34,Female,29183,14,False,Dallas
18,Female,45361,9,False,Washington
71,Male,93244,14,False,Seattle
57,Male,47793,1,False,Dallas
54,Male,107939,14,False,Houston
22,Female,23734,3,False,Jacksonville
72,Female,95088,16,False,Washington
46,Male,34436,4,False,Jacksonville
64,Female,136382,16,False,Seattle
32,Male,79346,14,False,San Francisco
42,Female,81602,3,False,San Antonio
43,Female,77207,11,False,Fort Worth
37,Male,76747,4,False,San Francisco
20,Female,44796,20,False,San Francisco
65,Male,80771,20,False,Columbus
18,Male,59962,13,False,Los Angeles
31,Male,60571,18,False,San Diego
34,Male,49973,6,False,Washington
47,Male,23401,18,False,Fort Worth
90,Male,145744,10,False,Chicago
44,Male,40465,12,False,Denver
56,Male,20919,20,False,Indianapolis
46,Male,128542,7,False,San Francisco
19,Female,21349,14,False,Los Angeles
71,Female,107671,5,False,Phoenix
22,Female,41974,19,False,Charlotte
34,Female,90300,15,False,New York
28,Male,79614,20,False,Austin
74,Male,90805,10,False,San Diego
59,Male,71586,7,False,Philadelphia
46,Female,80580,2,False,Indianapolis
68,Female,54806,12,False,Washington
51,Female,79811,13,False,San Francisco
58,Male,83365,4,False,Los Angeles
30,Male,25264,17,False,Indianapolis
31,Male,98593,17,False,Indianapolis
83,Male,107159,6,False,Chicago
55,Male,147445,12,False,New York
76,Male,135881,7,False,Philadelphia
63,Female,62478,9,False,San Jose
73,Male,87909,1,False,Dallas
69,Male,122423,17,False,Columbus
43,Female,102647,15,False,San Antonio
63,Male,141231,13,False,San Francisco
56,Male,36752,5,False,Fort Worth
64,Male,87064,13,False,Fort Worth
18,Male,35779,16,False,San Jose
14,Female,23361,11,False,Phoenix
56,Female,73298,10,False,Philadelphia
86,Female,146086,3,False,Austin
52,Female,54664,7,False,Indianapolis
53,Female,72790,3,False,Jacksonville
12,Male,24731,7,False,Jacksonville
59,Female,35536,5,False,Austin
50,Male,130837,9,False,Fort Worth
61,Female,64565,20,False,Dallas
53,Female,55374,17,False,San Jose
63,Female,117428,19,False,New York
56,Female,83568,20,False,Chicago
72,Female,72852,5,False,Houston
52,Male,145140,14,False,San Diego
57,Female,38266,8,False,Jacksonville
60,Male,112268,13,False,Houston
60,Male,123095,14,False,Washington
20,Male,35204,13,False,Fort Worth
58,Female,111796,17,False,Houston
90,Male,131080,18,False,Austin
61,Female,56181,5,False,Washington
57,Female,94605,20,False,Houston
46,Male,53192,12,False,Fort Worth
55,Female,126459,17,False,Phoenix
61,Female,114553,18,False,Indianapolis
47,Male,133866,4,False,Austin
40,Female,127928,2,False,Indianapolis
32,Male,67619,18,False,Seattle
57,Female,68267,7,False,Indianapolis
26,Male,71202,20,False,Seattle
62,Male,81574,19,False,Charlotte
31,Female,66963,18,False,Charlotte
